order_id,restaurant_type,order_size,distance_km,traffic_level,weather,prep_time_min,delivery_time_min
5087,Fine Dining,5,11.95,Low,Stormy,27,89.9
5088,Cafe,6,14.31,Medium,Stormy,30,112.5
5089,Fast Food,2,13.79,Medium,Clear,15,84.7
5090,Cafe,5,1.68,Medium,Rainy,5,32.7
5091,Street Food,5,12.53,Medium,Clear,32,92.9
5092,Casual Dining,6,7.04,Medium,Rainy,26,85.8
5093,Casual Dining,2,13.06,Medium,Clear,17,80.0
5094,Casual Dining,6,1.79,Low,Clear,26,49.3
5095,Cafe,3,12.43,Low,Clear,8,62.3
5096,Cafe,6,2.81,Low,Clear,22,59.0
5097,Fine Dining,4,5.34,High,Clear,21,69.0
5098,Casual Dining,1,0.92,Medium,Clear,29,47.8
5099,Fine Dining,1,2.29,Low,Rainy,21,46.3
5100,Casual Dining,1,6.96,Medium,Clear,33,64.2
5101,Fine Dining,2,12.37,Medium,Clear,12,62.8
5102,Fine Dining,2,11.72,Low,Clear,33,80.4
5103,Street Food,3,3.91,Medium,Rainy,19,60.3
5104,Fine Dining,7,2.7,Low,Clear,37,67.5
5105,Cafe,1,6.14,Medium,Clear,14,40.4
5106,Fine Dining,3,13.31,Medium,Clear,15,73.7
5107,Casual Dining,7,1.83,Low,Rainy,39,64.4
5108,Fine Dining,1,8.37,High,Clear,38,95.2
5109,Fast Food,2,1.79,Low,Clear,36,49.9
5110,Casual Dining,7,7.32,Low,Rainy,26,76.1
5111,Fast Food,4,2.34,High,Clear,8,44.5
5112,Casual Dining,4,1.66,Low,Snowy,6,54.2
5113,Cafe,4,3.27,Low,Stormy,37,80.2
5114,Cafe,6,4.2,Low,Clear,13,47.0
5115,Cafe,4,4.51,Medium,Rainy,39,86.8
5116,Fast Food,5,9.86,Low,Clear,35,78.6
5117,Street Food,1,1.3,Medium,Clear,18,38.1
5118,Casual Dining,4,1.67,Low,Stormy,35,66.1
5119,Cafe,7,3.24,Low,Clear,37,73.9
5120,Casual Dining,5,13.14,Medium,Clear,20,84.2
5121,Fast Food,5,9.61,Low,Snowy,24,89.3
5122,Street Food,5,11.09,Medium,Clear,18,76.5
5123,Fast Food,3,5.87,Medium,Clear,39,77.8
5124,Casual Dining,7,3.59,High,Clear,37,87.2
5125,Street Food,3,1.05,Low,Clear,33,59.2
5126,Street Food,5,7.58,Medium,Clear,12,58.0
5127,Fast Food,6,8.83,Low,Rainy,38,92.6
5128,Cafe,4,13.51,High,Snowy,18,107.9
5129,Casual Dining,1,13.29,High,Clear,18,85.8
5130,Fine Dining,7,6.66,High,Clear,19,76.3
5131,Fine Dining,6,6.64,Low,Stormy,24,75.5
5132,Fast Food,2,2.84,Low,Rainy,32,46.0
5133,Casual Dining,3,4.23,Medium,Clear,8,34.1
5134,Casual Dining,4,13.92,Low,Clear,11,83.8
5135,Fast Food,4,2.55,Medium,Clear,6,49.5
5136,Casual Dining,2,14.55,Low,Clear,13,55.9
5137,Cafe,2,7.82,Medium,Clear,27,72.7
5138,Fast Food,7,7.12,High,Clear,16,74.7
5139,Cafe,4,3.03,Low,Clear,27,49.8
5140,Casual Dining,2,10.09,Medium,Clear,35,82.3
5141,Fast Food,4,7.17,Low,Clear,15,58.1
5142,Casual Dining,6,5.87,Low,Clear,5,45.6
5143,Fast Food,7,4.34,Low,Clear,17,58.1
5144,Casual Dining,2,1.46,Low,Rainy,33,50.5
5145,Cafe,6,8.03,Low,Rainy,10,64.5
5146,Cafe,6,5.04,Medium,Rainy,35,89.7
5147,Casual Dining,2,10.76,Medium,Clear,13,66.4
5148,Fast Food,7,10.99,Low,Clear,22,88.4
5149,Fine Dining,4,5.32,High,Clear,7,51.0
5150,Cafe,5,10.2,High,Clear,36,92.8
5151,Cafe,4,4.25,Medium,Stormy,7,53.5
5152,Fine Dining,1,11.04,Medium,Clear,34,85.5
5153,Casual Dining,2,0.73,Low,Rainy,10,22.4
5154,Fast Food,3,2.7,Medium,Clear,31,48.3
5155,Casual Dining,7,4.05,High,Rainy,6,60.1
5156,Street Food,2,11.71,Low,Clear,24,74.7
5157,Cafe,1,1.46,Medium,Rainy,21,36.3
5158,Street Food,6,3.23,Low,Clear,37,58.0
5159,Cafe,3,5.7,Medium,Clear,21,55.1
5160,Cafe,3,0.63,Low,Snowy,33,68.1
5161,Street Food,4,11.55,Medium,Clear,13,69.8
5162,Street Food,5,8.62,Medium,Rainy,8,73.5
5163,Casual Dining,4,13.56,Low,Clear,17,75.6
5164,Street Food,7,0.95,Low,Clear,10,33.2
5165,Casual Dining,3,4.44,High,Clear,13,54.6
5166,Casual Dining,3,11.1,Medium,Clear,30,89.6
5167,Casual Dining,5,10.29,Medium,Rainy,18,75.7
5168,Cafe,7,4.02,Medium,Clear,38,73.6
5169,Cafe,2,9.14,High,Rainy,8,64.1
5170,Street Food,5,12.01,Low,Clear,25,87.6
5171,Cafe,6,0.98,High,Snowy,35,92.6
5172,Street Food,4,10.91,Low,Clear,25,84.7
5173,Cafe,2,4.16,Low,Clear,33,56.4
5174,Fast Food,4,14.24,Medium,Clear,28,92.9
5175,Fast Food,5,8.3,High,Stormy,20,91.1
5176,Street Food,2,0.98,Low,Clear,13,35.5
5177,Cafe,5,6.35,Medium,Clear,25,69.2
5178,Cafe,6,14.51,Medium,Clear,6,77.7
5179,Casual Dining,1,11.09,Low,Stormy,6,67.6
5180,Fine Dining,3,4.86,High,Clear,9,52.7
5181,Street Food,7,8.84,Medium,Clear,10,67.1
5182,Fine Dining,2,9.19,High,Clear,12,63.3
5183,Fine Dining,3,0.84,Medium,Clear,36,55.6
5184,Street Food,1,3.09,Low,Clear,17,38.6
5185,Cafe,2,8.5,Medium,Clear,7,49.1
5186,Street Food,3,6.34,Medium,Clear,13,57.1
5187,Fine Dining,3,3.26,Medium,Rainy,8,38.3
5188,Cafe,2,11.7,Low,Snowy,32,110.7
5189,Fast Food,3,7.59,Medium,Clear,20,72.2
5190,Street Food,3,4.99,High,Clear,15,53.5
5191,Street Food,2,2.84,Medium,Clear,23,57.1
5192,Cafe,7,9.36,Low,Rainy,26,87.5
5193,Fast Food,3,10.16,High,Clear,16,72.9
5194,Fast Food,3,10.21,Medium,Stormy,34,92.1
5195,Cafe,7,3.69,Medium,Clear,9,46.4
5196,Casual Dining,4,9.13,Low,Clear,36,73.4
5197,Street Food,6,13.63,Medium,Clear,38,97.2
5198,Street Food,4,5.62,High,Snowy,16,97.6
5199,Fine Dining,1,3.56,Low,Snowy,6,45.7
5200,Cafe,4,11.7,Low,Snowy,11,94.9
5201,Fine Dining,4,3.06,Low,Rainy,36,67.1
5202,Fine Dining,1,4.18,Low,Clear,39,61.3
5203,Fast Food,3,1.96,Medium,Clear,10,40.2
5204,Street Food,3,4.38,Low,Clear,26,51.8
5205,Fine Dining,4,6.45,Low,Rainy,29,64.1
5206,Fast Food,1,1.43,High,Clear,17,57.3
5207,Cafe,3,13.14,Medium,Rainy,27,96.0
5208,Fine Dining,5,7.95,Low,Clear,13,56.3
5209,Street Food,2,9.03,Medium,Rainy,34,90.3
5210,Fine Dining,2,5.88,Low,Snowy,24,71.2
5211,Cafe,6,10.21,Low,Rainy,20,82.1
5212,Fine Dining,2,6.76,Medium,Stormy,26,75.5
5213,Street Food,4,11.54,Medium,Clear,14,80.0
5214,Fast Food,2,12.41,High,Clear,24,91.5
5215,Street Food,2,10.24,Medium,Snowy,6,65.7
5216,Fast Food,5,7.62,High,Clear,7,65.6
5217,Casual Dining,3,11.84,High,Clear,12,74.6
5218,Street Food,5,7.67,Medium,Clear,13,60.2
5219,Street Food,4,2.12,High,Rainy,32,73.1
5220,Cafe,2,2.19,Medium,Clear,25,46.8
5221,Fine Dining,7,14.25,Low,Clear,37,110.0
5222,Fast Food,3,3.6,Low,Snowy,38,94.8
5223,Fast Food,6,12.33,Low,Stormy,8,78.2
5224,Cafe,6,4.08,High,Clear,29,66.5
5225,Cafe,2,6.75,Medium,Rainy,36,89.4
5226,Fine Dining,2,10.0,Medium,Stormy,16,80.5
5227,Fine Dining,6,2.8,Low,Clear,6,38.3
5228,Street Food,6,11.19,Medium,Clear,16,86.8
5229,Casual Dining,7,10.5,Low,Clear,30,94.0
5230,Fine Dining,4,8.37,High,Rainy,25,81.8
5231,Cafe,2,8.71,High,Clear,22,74.4
5232,Fine Dining,6,2.03,Medium,Rainy,28,67.4
5233,Fast Food,7,6.82,Low,Rainy,34,94.1
5234,Casual Dining,1,1.76,Low,Clear,21,39.2
5235,Street Food,6,4.96,Low,Clear,20,61.0
5236,Fast Food,3,13.55,Low,Clear,21,71.5
5237,Fast Food,3,8.83,High,Clear,16,59.9
5238,Casual Dining,1,11.27,Low,Clear,31,83.7
5239,Street Food,4,8.82,Medium,Clear,8,64.4
5240,Cafe,2,3.32,Medium,Rainy,39,69.7
5241,Street Food,2,9.12,Medium,Clear,5,58.6
5242,Fine Dining,6,11.45,Low,Clear,16,69.5
5243,Fast Food,3,2.51,High,Clear,33,73.9
5244,Fine Dining,4,12.35,Medium,Clear,12,61.8
5245,Cafe,4,8.55,Medium,Rainy,12,63.9
5246,Fine Dining,4,0.56,Low,Clear,16,41.6
5247,Street Food,6,8.04,High,Clear,38,94.7
5248,Fine Dining,2,6.24,Low,Rainy,8,46.2
5249,Cafe,4,4.8,Medium,Clear,15,41.8
5250,Cafe,6,11.68,Medium,Clear,7,66.8
5251,Cafe,6,13.54,Low,Rainy,14,83.3
5252,Street Food,1,11.56,Low,Clear,16,54.3
5253,Cafe,5,12.78,High,Clear,13,83.3
5254,Fast Food,4,13.68,Low,Clear,25,99.2
5255,Cafe,5,13.73,Medium,Clear,38,94.3
5256,Fine Dining,2,2.16,Medium,Rainy,26,47.2
5257,Fine Dining,6,7.12,Low,Rainy,22,61.9
5258,Fine Dining,7,0.5,Low,Stormy,10,52.1
5259,Street Food,4,7.84,Low,Clear,29,71.1
5260,Fine Dining,7,13.9,Medium,Stormy,19,90.3
5261,Street Food,3,3.39,Medium,Rainy,5,39.3
5262,Street Food,2,9.78,High,Clear,22,81.3
5263,Cafe,1,9.84,Medium,Stormy,35,92.2
5264,Fast Food,1,2.83,High,Clear,24,65.7
5265,Cafe,5,3.96,Low,Clear,29,64.5
5266,Cafe,6,7.2,Medium,Clear,37,87.8
5267,Street Food,5,3.23,Low,Rainy,14,44.0
5268,Street Food,3,8.98,Low,Clear,33,77.5
5269,Fine Dining,3,7.53,Medium,Clear,23,68.3
5270,Fine Dining,1,8.03,Medium,Snowy,32,104.2
5271,Cafe,7,2.45,Low,Clear,31,60.0
5272,Casual Dining,4,8.0,Medium,Clear,23,63.5
5273,Casual Dining,1,1.22,Medium,Stormy,35,50.9
5274,Fine Dining,1,13.28,High,Clear,39,107.7
5275,Casual Dining,7,5.48,Low,Clear,18,55.6
5276,Fine Dining,7,12.92,Low,Rainy,10,74.4
5277,Street Food,3,10.67,Medium,Clear,13,68.9
5278,Cafe,7,11.61,Medium,Snowy,31,110.9
5279,Fast Food,5,5.06,Medium,Clear,21,57.4
5280,Cafe,3,3.8,Medium,Rainy,8,48.0
5281,Fine Dining,7,6.4,High,Clear,28,69.4
5282,Fine Dining,6,0.85,Medium,Clear,20,53.7
5283,Cafe,3,13.82,Medium,Clear,21,81.0
5284,Fine Dining,3,6.11,Medium,Clear,7,28.9
5285,Casual Dining,1,14.83,High,Clear,7,73.1
5286,Casual Dining,4,11.54,Low,Clear,39,94.5
5287,Fine Dining,1,1.67,Medium,Rainy,7,30.3
5288,Fine Dining,2,10.07,Medium,Clear,20,56.8
5289,Casual Dining,3,4.43,Low,Clear,24,51.4
5290,Fine Dining,7,4.03,Medium,Clear,10,46.4
5291,Fine Dining,7,4.22,Low,Clear,37,72.8
5292,Cafe,7,13.78,Low,Clear,31,92.8
5293,Fast Food,3,7.75,High,Clear,34,75.4
5294,Casual Dining,7,10.21,Low,Clear,39,92.0
5295,Cafe,2,4.57,Medium,Rainy,22,59.5
5296,Fast Food,3,8.08,Low,Rainy,34,74.5
5297,Fine Dining,7,5.58,Medium,Clear,30,66.8
5298,Fine Dining,3,5.16,Low,Clear,19,45.6
5299,Cafe,6,4.08,Medium,Clear,36,77.9
5300,Fine Dining,3,6.43,High,Stormy,39,108.9
5301,Street Food,2,10.07,Low,Clear,16,70.2
5302,Cafe,1,3.72,Low,Rainy,25,51.2
5303,Fast Food,3,14.5,Medium,Clear,16,85.5
5304,Cafe,4,2.31,Low,Clear,5,31.4
5305,Casual Dining,2,7.46,Low,Stormy,15,56.8
5306,Cafe,5,1.73,Low,Snowy,29,69.1
5307,Fine Dining,6,0.83,Medium,Clear,13,52.1
5308,Fine Dining,2,13.88,High,Rainy,31,96.2
5309,Street Food,1,12.25,Medium,Rainy,33,81.7
5310,Street Food,7,10.57,Medium,Clear,31,88.2
5311,Street Food,7,13.05,Low,Rainy,32,78.6
5312,Fast Food,2,12.14,High,Snowy,22,118.4
5313,Street Food,5,9.88,Low,Clear,19,62.3
5314,Fast Food,7,12.79,High,Stormy,20,116.9
5315,Street Food,6,6.17,Low,Rainy,27,76.2
5316,Fast Food,4,8.51,High,Clear,34,89.4
5317,Cafe,5,11.76,Medium,Rainy,39,103.0
5318,Cafe,2,1.73,Low,Rainy,32,56.4
5319,Fine Dining,5,12.95,High,Clear,7,73.5
5320,Fast Food,7,2.77,Low,Clear,20,49.0
5321,Casual Dining,7,13.04,Medium,Rainy,19,92.4
5322,Fine Dining,2,5.01,High,Rainy,23,77.5
5323,Cafe,7,5.24,Low,Clear,14,52.3
5324,Fast Food,7,1.57,Low,Clear,8,33.6
5325,Street Food,4,13.35,Medium,Clear,26,96.6
5326,Casual Dining,4,3.03,Medium,Clear,22,60.3
5327,Cafe,1,9.64,High,Clear,26,74.5
5328,Fine Dining,4,9.84,Medium,Rainy,20,89.2
5329,Fast Food,3,4.58,Low,Stormy,7,42.4
5330,Casual Dining,5,14.79,High,Clear,39,110.9
5331,Fast Food,5,1.43,High,Stormy,20,76.0
5332,Street Food,2,9.31,Low,Rainy,25,66.8
5333,Fine Dining,4,7.45,Low,Clear,25,69.7
5334,Fast Food,1,4.06,Medium,Rainy,5,38.0
5335,Cafe,7,2.87,High,Clear,34,76.2
5336,Fine Dining,1,11.19,Low,Stormy,38,110.7
5337,Cafe,1,13.79,High,Clear,27,90.3
5338,Fast Food,6,2.06,High,Clear,38,77.9
5339,Fine Dining,7,3.31,Low,Clear,34,64.2
5340,Cafe,3,14.8,Medium,Clear,37,108.5
5341,Street Food,4,0.72,Low,Clear,20,45.8
5342,Street Food,7,7.87,Low,Clear,34,67.5
5343,Fast Food,1,7.98,Medium,Clear,7,45.8
5344,Fine Dining,7,4.32,Medium,Clear,6,50.6
5345,Casual Dining,3,10.11,Medium,Clear,30,71.9
5346,Fine Dining,5,14.2,High,Rainy,22,104.2
5347,Street Food,2,7.03,Low,Clear,6,49.0
5348,Cafe,4,11.37,Medium,Clear,7,61.0
5349,Casual Dining,4,9.87,High,Rainy,21,92.3
5350,Fast Food,6,7.36,Low,Clear,28,76.1
5351,Casual Dining,5,1.22,Medium,Clear,6,36.9
5352,Fast Food,4,11.26,Medium,Clear,10,67.0
5353,Casual Dining,6,5.77,High,Stormy,30,90.6
5354,Fast Food,6,3.76,Medium,Rainy,10,51.1
5355,Fast Food,6,14.25,Medium,Clear,16,75.0
5356,Casual Dining,4,11.72,High,Clear,25,85.7
5357,Casual Dining,4,14.45,Low,Clear,20,79.9
5358,Fast Food,4,4.22,Medium,Clear,10,47.5
5359,Street Food,3,12.62,Medium,Clear,38,99.0
5360,Casual Dining,6,9.31,Low,Rainy,7,52.9
5361,Fine Dining,3,14.73,Medium,Clear,23,88.8
5362,Cafe,2,14.22,Low,Rainy,33,93.6
5363,Fast Food,4,14.61,High,Stormy,36,124.8
5364,Fast Food,7,14.3,High,Clear,14,100.6
5365,Cafe,5,0.61,Low,Stormy,31,59.8
5366,Street Food,1,11.25,Low,Stormy,33,84.3
5367,Cafe,2,4.44,Medium,Rainy,17,57.7
5368,Casual Dining,7,10.72,Low,Clear,24,72.6
5369,Cafe,1,14.72,Medium,Rainy,32,101.2
5370,Fast Food,1,1.07,Low,Stormy,31,63.0
5371,Cafe,4,8.72,Low,Rainy,17,74.8
5372,Fine Dining,5,11.16,Low,Clear,29,84.9
5373,Casual Dining,1,4.17,Low,Rainy,33,64.4
5374,Cafe,6,3.76,Medium,Snowy,19,70.9
5375,Fast Food,7,1.38,Medium,Clear,34,67.4
5376,Casual Dining,1,1.86,Medium,Rainy,36,63.6
5377,Fast Food,2,10.02,Medium,Clear,11,54.3
5378,Street Food,5,7.83,Medium,Clear,39,100.4
5379,Fine Dining,5,0.94,Low,Clear,37,65.8
5380,Street Food,1,14.56,Low,Clear,16,78.9
5381,Fine Dining,5,10.01,Low,Rainy,27,78.7
5382,Cafe,2,7.97,Medium,Clear,9,43.0
5383,Casual Dining,7,4.45,Medium,Clear,35,61.7
5384,Cafe,2,10.04,Medium,Clear,20,62.0
5385,Fine Dining,2,5.78,Medium,Clear,37,78.0
5386,Fine Dining,6,10.69,Low,Rainy,5,51.2
5387,Fine Dining,4,10.4,High,Clear,26,91.3
5388,Fast Food,1,1.84,High,Clear,32,74.8
5389,Casual Dining,7,13.68,Low,Stormy,9,88.8
5390,Cafe,5,7.56,Medium,Clear,8,52.5
5391,Cafe,2,6.2,Medium,Rainy,5,48.3
5392,Street Food,1,14.35,Medium,Clear,19,91.1
5393,Fine Dining,7,6.85,High,Clear,28,82.6
5394,Fine Dining,7,10.96,Medium,Clear,27,84.3
5395,Fine Dining,1,10.0,Medium,Clear,11,64.8
5396,Cafe,4,2.89,Medium,Clear,35,64.8
5397,Street Food,6,14.87,Low,Clear,11,67.2
5398,Fast Food,5,7.22,Low,Rainy,17,66.7
5399,Casual Dining,6,6.22,Low,Clear,8,35.3
5400,Fast Food,7,13.83,Low,Clear,22,83.2
5401,Cafe,5,8.17,High,Rainy,23,85.8
5402,Fine Dining,7,10.72,Medium,Clear,20,74.4
5403,Casual Dining,2,12.77,High,Stormy,22,86.1
5404,Cafe,2,3.91,High,Stormy,20,79.6
5405,Cafe,1,2.96,High,Clear,35,63.6
5406,Cafe,5,1.49,Low,Snowy,29,73.0
5407,Casual Dining,5,13.51,Medium,Stormy,6,91.6
5408,Casual Dining,7,3.41,Low,Snowy,32,78.3
5409,Street Food,6,4.96,High,Rainy,20,68.6
5410,Street Food,2,4.64,High,Stormy,39,83.6
5411,Fast Food,3,4.92,Low,Rainy,28,58.9
5412,Casual Dining,1,10.19,Low,Stormy,39,97.9
5413,Casual Dining,5,14.33,Medium,Rainy,34,103.5
5414,Casual Dining,4,5.28,Low,Stormy,15,68.4
5415,Street Food,4,6.41,High,Clear,38,98.2
5416,Cafe,3,11.68,High,Rainy,28,100.3
5417,Fine Dining,2,6.77,Medium,Stormy,33,91.1
5418,Street Food,2,13.93,Medium,Clear,8,77.7
5419,Casual Dining,2,7.8,Medium,Clear,34,82.9
5420,Street Food,6,5.54,Low,Clear,18,61.3
5421,Fast Food,7,14.59,High,Snowy,28,121.6
5422,Casual Dining,4,6.67,High,Stormy,38,104.1
5423,Fast Food,2,3.85,Low,Clear,19,42.0
5424,Casual Dining,4,3.08,Low,Snowy,39,77.8
5425,Street Food,3,14.93,Low,Clear,33,96.9
5426,Cafe,1,11.42,High,Clear,8,62.3
5427,Fine Dining,7,6.43,Low,Rainy,19,71.8
5428,Fast Food,6,12.48,Medium,Clear,15,80.4
5429,Street Food,5,8.43,Low,Clear,19,57.8
5430,Cafe,3,5.1,High,Rainy,25,78.0
5431,Street Food,7,11.28,Medium,Clear,39,96.0
5432,Fast Food,4,11.32,Low,Rainy,27,76.7
5433,Fine Dining,3,7.75,Low,Clear,14,61.0
5434,Street Food,5,1.15,Low,Snowy,8,44.6
5435,Casual Dining,7,1.62,Medium,Rainy,29,66.4
5436,Cafe,6,11.94,Medium,Rainy,6,69.2
5437,Street Food,1,12.44,Low,Clear,23,81.1
5438,Cafe,5,10.34,Medium,Snowy,28,99.5
5439,Casual Dining,7,12.67,Low,Clear,12,75.9
5440,Fine Dining,6,10.93,High,Clear,10,81.0
5441,Fine Dining,4,13.51,Low,Clear,24,69.4
5442,Casual Dining,5,2.68,High,Snowy,18,83.5
5443,Cafe,3,6.12,Medium,Stormy,10,51.0
5444,Street Food,2,7.23,Medium,Snowy,16,82.5
5445,Casual Dining,3,4.82,Low,Rainy,11,42.9
5446,Fast Food,4,11.02,Low,Clear,34,94.6
5447,Cafe,7,13.73,Medium,Stormy,20,101.8
5448,Fine Dining,1,6.48,Medium,Clear,12,47.4
5449,Casual Dining,5,14.15,Low,Clear,18,82.9
5450,Fine Dining,7,7.99,High,Clear,24,88.6
5451,Cafe,1,8.08,Medium,Clear,32,73.3
5452,Fine Dining,4,9.2,Low,Rainy,10,57.2
5453,Casual Dining,5,4.39,Medium,Clear,34,74.6
5454,Cafe,6,6.06,High,Clear,8,63.2
5455,Fast Food,6,8.52,Low,Rainy,7,61.9
5456,Casual Dining,7,14.16,Medium,Clear,14,96.9
5457,Street Food,3,9.82,Medium,Clear,31,87.1
5458,Casual Dining,7,5.33,High,Stormy,22,83.5
5459,Cafe,3,0.65,Low,Clear,15,29.1
5460,Casual Dining,4,14.73,High,Rainy,39,128.5
5461,Fast Food,6,7.65,Low,Clear,17,64.6
5462,Fast Food,5,14.11,Medium,Clear,27,102.8
5463,Street Food,6,8.47,Low,Rainy,13,62.3
5464,Fine Dining,3,9.28,Low,Clear,8,58.5
5465,Cafe,7,10.82,Medium,Clear,35,97.8
5466,Cafe,4,5.15,Medium,Clear,7,48.9
5467,Fine Dining,6,10.64,Low,Clear,21,72.9
5468,Fast Food,4,8.14,Low,Clear,20,68.1
5469,Fast Food,6,10.25,Low,Clear,6,55.0
5470,Casual Dining,7,12.62,Low,Clear,9,59.0
5471,Street Food,1,3.17,Low,Stormy,37,80.0
5472,Street Food,7,9.4,Low,Clear,17,69.6
5473,Street Food,6,1.26,Low,Clear,16,34.2
5474,Casual Dining,3,1.98,Medium,Rainy,23,49.8
5475,Street Food,7,10.28,High,Stormy,26,106.5
5476,Fine Dining,5,1.53,Low,Clear,12,39.6
5477,Casual Dining,3,9.13,Low,Clear,8,46.8
5478,Fine Dining,3,3.69,Medium,Clear,11,44.7
5479,Casual Dining,3,4.91,Low,Clear,26,59.6
5480,Street Food,4,2.38,Medium,Clear,22,43.3
5481,Fine Dining,2,4.11,High,Clear,10,46.4
5482,Fine Dining,2,12.41,Medium,Clear,8,64.4
5483,Fine Dining,1,9.76,Medium,Clear,16,70.2
5484,Casual Dining,3,14.27,Medium,Clear,6,71.7
5485,Cafe,2,1.21,Low,Rainy,7,29.6
5486,Street Food,1,11.99,Medium,Clear,25,71.7
5487,Fine Dining,4,10.64,High,Clear,17,87.7
5488,Cafe,3,4.28,High,Clear,18,66.8
5489,Street Food,5,11.07,Medium,Clear,34,94.2
5490,Street Food,4,10.89,Low,Rainy,22,81.6
5491,Fine Dining,1,7.16,Low,Snowy,17,75.3
5492,Fine Dining,4,10.49,Low,Clear,18,56.9
5493,Casual Dining,5,6.95,High,Clear,29,79.1
5494,Cafe,4,5.37,Low,Rainy,31,74.9
5495,Cafe,1,7.26,Low,Clear,27,62.1
5496,Fine Dining,5,13.48,High,Stormy,11,87.0
5497,Street Food,5,6.08,Low,Clear,14,49.5
5498,Fine Dining,4,6.35,Medium,Rainy,29,69.7
5499,Street Food,5,9.32,Low,Clear,39,86.9
5500,Street Food,7,11.42,Medium,Clear,28,94.1
5501,Fine Dining,4,11.15,Low,Clear,15,66.4
5502,Fast Food,3,0.79,Medium,Rainy,24,40.9
5503,Cafe,5,10.47,Medium,Rainy,14,74.1
5504,Street Food,4,7.03,Medium,Snowy,25,84.8
5505,Street Food,3,8.1,Medium,Clear,32,81.3
5506,Fast Food,5,8.64,High,Rainy,32,99.6
5507,Casual Dining,3,11.11,Low,Clear,31,74.7
5508,Fast Food,6,12.55,High,Clear,37,121.6
5509,Fast Food,5,9.87,Low,Clear,8,56.6
5510,Street Food,6,8.68,Low,Clear,39,93.4
5511,Cafe,1,5.92,Low,Rainy,24,65.8
5512,Fast Food,1,2.5,Low,Stormy,10,48.6
5513,Casual Dining,4,14.4,High,Clear,10,85.5
5514,Fine Dining,2,7.2,Low,Clear,21,64.4
5515,Fast Food,6,8.71,Low,Rainy,23,76.1
5516,Fast Food,6,11.39,Medium,Snowy,21,108.0
5517,Casual Dining,1,1.49,Low,Clear,7,24.4
5518,Cafe,6,12.9,High,Stormy,38,128.6
5519,Fast Food,2,12.06,High,Snowy,8,82.9
5520,Fast Food,3,11.73,Low,Clear,27,78.4
5521,Cafe,3,0.82,Low,Rainy,22,54.6
5522,Casual Dining,2,8.13,Low,Clear,38,79.7
5523,Fast Food,6,1.29,Medium,Rainy,33,73.0
5524,Cafe,6,8.49,Low,Clear,19,72.1
5525,Fast Food,6,10.92,Medium,Clear,15,70.7
5526,Fine Dining,7,2.27,Medium,Clear,13,39.6
5527,Street Food,4,10.58,Medium,Rainy,39,93.6
5528,Fine Dining,5,7.02,Low,Stormy,14,60.0
5529,Fast Food,2,12.27,Low,Clear,33,89.6
5530,Casual Dining,2,8.24,Medium,Clear,10,51.0
5531,Street Food,7,5.37,Medium,Stormy,23,78.8
5532,Fine Dining,2,5.31,Low,Clear,30,67.6
5533,Cafe,2,13.51,Medium,Stormy,13,84.2
5534,Casual Dining,7,7.07,Medium,Rainy,17,65.2
5535,Fine Dining,2,6.38,Low,Rainy,30,68.0
5536,Cafe,6,1.08,High,Clear,24,71.3
5537,Fast Food,7,5.78,Medium,Clear,6,51.3
5538,Cafe,4,12.82,Medium,Clear,8,75.2
5539,Fine Dining,1,11.53,High,Clear,11,79.8
5540,Fine Dining,6,3.7,Medium,Clear,23,55.6
5541,Fast Food,6,6.49,Medium,Clear,39,82.4
5542,Cafe,5,3.35,Medium,Rainy,15,53.2
5543,Cafe,7,14.34,Medium,Snowy,23,112.4
5544,Fast Food,1,9.17,Low,Clear,36,71.3
5545,Cafe,2,11.44,Low,Rainy,18,81.6
5546,Fast Food,1,10.85,Low,Stormy,9,51.0
5547,Casual Dining,4,13.17,Medium,Clear,29,105.9
5548,Fine Dining,3,14.27,Medium,Rainy,18,82.2
5549,Casual Dining,6,0.97,Medium,Clear,16,39.7
5550,Street Food,7,14.64,Medium,Clear,24,106.5
5551,Street Food,7,13.12,Low,Snowy,22,115.9
5552,Street Food,1,6.05,Low,Snowy,5,64.3
5553,Fast Food,5,12.64,Low,Clear,8,68.1
5554,Cafe,4,11.18,Low,Clear,16,73.4
5555,Casual Dining,3,12.0,Medium,Stormy,30,101.5
5556,Casual Dining,4,3.7,Medium,Stormy,36,92.9
5557,Casual Dining,7,9.9,Low,Rainy,19,72.5
5558,Casual Dining,2,0.88,High,Clear,39,70.7
5559,Street Food,3,12.8,High,Rainy,30,97.3
5560,Casual Dining,7,14.29,Low,Clear,19,77.5
5561,Cafe,5,10.1,Medium,Stormy,12,67.4
5562,Street Food,3,7.93,Low,Clear,32,83.0
5563,Casual Dining,7,11.02,Medium,Rainy,34,117.3
5564,Fast Food,5,5.23,Low,Clear,7,45.2
5565,Fine Dining,2,9.58,Medium,Clear,10,61.9
5566,Fine Dining,5,10.93,Medium,Rainy,35,99.4
5567,Fine Dining,4,2.57,High,Clear,30,69.7
5568,Street Food,1,2.53,Medium,Rainy,12,47.6
5569,Casual Dining,4,10.88,Low,Rainy,33,84.7
5570,Street Food,7,6.76,Medium,Clear,21,72.0
5571,Cafe,7,13.39,Medium,Rainy,20,97.0
5572,Fast Food,6,5.02,Medium,Rainy,8,53.2
5573,Fast Food,4,1.12,High,Clear,14,58.7
5574,Fine Dining,3,9.92,High,Clear,20,75.1
